T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout length (ns),Readout assignment error
65778.0,65778.0,65778.0,65778.0,65778.0,65778.0
186.78449486767855,4.790062265608424,274.0019293539375,-0.3104336649587616,1230.3333569819022,0.030561588565420773
115.54360216624752,0.10861416100107195,92.0078328206873,0.005420957398703252,14.221896108724103,0.052217586484948064
0.431780149257578,4.455252276278419,1.766608302436018,-0.324262843302264,1216.0,0.0
85.0983610201457,4.731627076351324,214.54638215427562,-0.3122550841543125,1216.0,0.0081999999999999
181.6999763846443,4.794030791914931,271.62303344460764,-0.3109319865026173,1244.4444444444443,0.0135
265.99765617403267,4.861119185862543,333.6966156333984,-0.3096540898056591,1244.4444444444443,0.0301
725.0936157366654,5.057546642007489,712.2926406784597,-0.2718638117916669,1244.4444444444443,0.505
